freq,siec,nrg_cons,unit,tax,currency,geo,time,value,dataset
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2020-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2021-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2021-S2,0.0909,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2022-S1,0.0909,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2022-S2,0.0958,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2023-S1,0.0947,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2023-S2,0.0995,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2024-S1,0.0988,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2024-S2,0.1013,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2025-S1,0.1079,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Bulgaria,2025-S2,0.1128,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2011-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2011-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2012-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2012-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2013-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2013-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2014-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2014-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2015-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2015-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2016-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2016-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2017-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2017-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2018-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2018-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2019-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2019-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2020-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2020-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2021-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2021-S2,0.152,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2022-S1,0.1805,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2022-S2,0.1962,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2023-S1,0.2502,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2023-S2,0.2487,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2024-S1,0.2476,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2024-S2,0.2424,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2025-S1,0.2315,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Czechia,2025-S2,0.2325,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2011-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2011-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2012-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2012-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2013-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2013-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2014-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2014-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2015-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2015-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2016-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2016-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2017-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2017-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2018-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2018-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2019-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2019-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2020-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2020-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2021-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2021-S2,0.1485,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2022-S1,0.2372,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2022-S2,0.3637,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2023-S1,0.2973,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2023-S2,0.1823,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2024-S1,0.1859,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2024-S2,0.1903,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2025-S1,0.1798,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Denmark,2025-S2,0.166,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2011-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2011-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2012-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2012-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2013-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2013-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2014-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2014-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2015-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2015-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2016-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2016-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2017-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2017-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2018-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2018-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2019-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2019-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2020-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2020-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2021-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Germany,2021-S2,0.1647,electricity_prices
