freq,nrg_bal,unit,geo,time,value,dataset
Annual,Renewable energy - overall,Percentage,Lithuania,2010,19.639,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2011,19.943,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2012,21.437,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2013,22.689,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2014,23.592,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2015,25.748,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2016,25.612,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2017,26.038,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2018,24.695,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2019,25.474,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2020,26.773,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2021,28.167,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2022,29.599,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2023,31.927,renewables_share
Annual,Renewable energy - overall,Percentage,Lithuania,2024,35.408,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2004,0.899,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2005,1.402,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2006,1.469,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2007,2.725,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2008,2.809,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2009,2.929,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2010,2.851,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2011,2.855,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2012,3.112,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2013,3.494,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2014,4.471,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2015,4.987,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2016,5.364,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2017,6.194,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2018,8.942,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2019,7.046,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2020,11.699,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2021,11.713,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2022,14.286,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2023,14.312,renewables_share
Annual,Renewable energy - overall,Percentage,Luxembourg,2024,14.742,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2004,4.364,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2005,6.931,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2006,7.433,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2007,8.575,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2008,8.564,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2009,11.673,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2010,12.742,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2011,13.972,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2012,15.53,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2013,16.205,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2014,14.618,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2015,14.495,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2016,14.377,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2017,13.556,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2018,12.548,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2019,12.634,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2020,13.85,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2021,14.134,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2022,15.128,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2023,17.117,renewables_share
Annual,Renewable energy - overall,Percentage,Hungary,2024,18.264,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2004,0.102,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2005,0.123,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2006,0.149,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2007,0.177,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2008,0.195,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2009,0.221,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2010,0.979,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2011,1.85,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2012,2.862,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2013,3.76,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2014,4.744,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2015,5.119,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2016,6.208,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2017,7.219,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2018,7.914,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2019,8.23,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2020,10.714,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2021,12.631,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2022,14.04,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2023,15.437,renewables_share
Annual,Renewable energy - overall,Percentage,Malta,2024,17.21,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2004,2.03,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2005,2.478,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2006,2.778,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2007,3.298,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2008,3.596,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2009,4.266,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2010,3.917,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2011,4.524,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2012,4.659,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2013,4.691,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2014,5.415,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2015,5.714,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2016,5.846,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2017,6.507,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2018,7.394,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2019,8.886,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2020,13.999,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2021,13.117,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2022,15.291,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2023,17.588,renewables_share
Annual,Renewable energy - overall,Percentage,Netherlands,2024,20.18,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2004,22.553,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2005,24.353,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2006,26.276,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2007,28.144,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2008,28.788,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2009,31.039,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2010,31.205,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2011,31.552,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2012,32.734,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2013,32.665,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2014,33.55,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2015,33.497,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2016,33.37,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2017,33.136,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2018,33.784,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2019,33.755,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2020,36.545,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2021,34.643,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2022,34.057,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2023,41.6,renewables_share
Annual,Renewable energy - overall,Percentage,Austria,2024,42.951,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2004,6.882,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2005,6.867,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2006,6.859,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2007,6.903,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2008,7.686,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2009,8.676,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2010,9.281,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2011,10.337,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2012,10.955,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2013,11.452,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2014,11.605,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2015,11.881,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2016,11.396,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2017,11.059,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2018,14.936,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2019,15.377,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2020,16.102,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2021,15.604,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2022,16.644,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2023,16.651,renewables_share
Annual,Renewable energy - overall,Percentage,Poland,2024,17.77,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2004,19.205,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2005,19.523,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2006,20.792,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2007,21.907,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2008,22.929,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2009,24.405,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2010,24.15,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2011,24.603,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2012,24.574,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2013,25.699,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2014,29.508,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2015,30.514,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2016,30.864,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2017,30.611,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2018,30.203,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2019,30.623,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2020,33.982,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2021,33.982,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2022,34.675,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2023,35.154,renewables_share
Annual,Renewable energy - overall,Percentage,Portugal,2024,36.319,renewables_share
Annual,Renewable energy - overall,Percentage,Romania,2004,16.811,renewables_share
Annual,Renewable energy - overall,Percentage,Romania,2005,17.571,renewables_share
Annual,Renewable energy - overall,Percentage,Romania,2006,17.096,renewables_share
Annual,Renewable energy - overall,Percentage,Romania,2007,18.195,renewables_share
