freq,nrg_bal,unit,geo,time,value
Annual,Renewable energy - overall,Percentage,Malta,2008-01-01,0.195
Annual,Renewable energy - overall,Percentage,Malta,2009-01-01,0.221
Annual,Renewable energy - overall,Percentage,Malta,2010-01-01,0.979
Annual,Renewable energy - overall,Percentage,Malta,2011-01-01,1.85
Annual,Renewable energy - overall,Percentage,Malta,2012-01-01,2.862
Annual,Renewable energy - overall,Percentage,Malta,2013-01-01,3.76
Annual,Renewable energy - overall,Percentage,Malta,2014-01-01,4.744
Annual,Renewable energy - overall,Percentage,Malta,2015-01-01,5.119
Annual,Renewable energy - overall,Percentage,Malta,2016-01-01,6.208
Annual,Renewable energy - overall,Percentage,Malta,2017-01-01,7.219
Annual,Renewable energy - overall,Percentage,Malta,2018-01-01,7.914
Annual,Renewable energy - overall,Percentage,Malta,2019-01-01,8.23
Annual,Renewable energy - overall,Percentage,Malta,2020-01-01,10.714
Annual,Renewable energy - overall,Percentage,Malta,2021-01-01,12.631
Annual,Renewable energy - overall,Percentage,Malta,2022-01-01,14.04
Annual,Renewable energy - overall,Percentage,Malta,2023-01-01,15.437
Annual,Renewable energy - overall,Percentage,Malta,2024-01-01,17.21
Annual,Renewable energy - overall,Percentage,Netherlands,2004-01-01,2.03
Annual,Renewable energy - overall,Percentage,Netherlands,2005-01-01,2.478
Annual,Renewable energy - overall,Percentage,Netherlands,2006-01-01,2.778
Annual,Renewable energy - overall,Percentage,Netherlands,2007-01-01,3.298
Annual,Renewable energy - overall,Percentage,Netherlands,2008-01-01,3.596
Annual,Renewable energy - overall,Percentage,Netherlands,2009-01-01,4.266
Annual,Renewable energy - overall,Percentage,Netherlands,2010-01-01,3.917
Annual,Renewable energy - overall,Percentage,Netherlands,2011-01-01,4.524
Annual,Renewable energy - overall,Percentage,Netherlands,2012-01-01,4.659
Annual,Renewable energy - overall,Percentage,Netherlands,2013-01-01,4.691
Annual,Renewable energy - overall,Percentage,Netherlands,2014-01-01,5.415
Annual,Renewable energy - overall,Percentage,Netherlands,2015-01-01,5.714
Annual,Renewable energy - overall,Percentage,Netherlands,2016-01-01,5.846
Annual,Renewable energy - overall,Percentage,Netherlands,2017-01-01,6.507
Annual,Renewable energy - overall,Percentage,Netherlands,2018-01-01,7.394
Annual,Renewable energy - overall,Percentage,Netherlands,2019-01-01,8.886
Annual,Renewable energy - overall,Percentage,Netherlands,2020-01-01,13.999
Annual,Renewable energy - overall,Percentage,Netherlands,2021-01-01,13.117
Annual,Renewable energy - overall,Percentage,Netherlands,2022-01-01,15.291
Annual,Renewable energy - overall,Percentage,Netherlands,2023-01-01,17.588
Annual,Renewable energy - overall,Percentage,Netherlands,2024-01-01,20.18
Annual,Renewable energy - overall,Percentage,Austria,2004-01-01,22.553
Annual,Renewable energy - overall,Percentage,Austria,2005-01-01,24.353
Annual,Renewable energy - overall,Percentage,Austria,2006-01-01,26.276
Annual,Renewable energy - overall,Percentage,Austria,2007-01-01,28.144
Annual,Renewable energy - overall,Percentage,Austria,2008-01-01,28.788
Annual,Renewable energy - overall,Percentage,Austria,2009-01-01,31.039
Annual,Renewable energy - overall,Percentage,Austria,2010-01-01,31.205
Annual,Renewable energy - overall,Percentage,Austria,2011-01-01,31.552
Annual,Renewable energy - overall,Percentage,Austria,2012-01-01,32.734
Annual,Renewable energy - overall,Percentage,Austria,2013-01-01,32.665
Annual,Renewable energy - overall,Percentage,Austria,2014-01-01,33.55
Annual,Renewable energy - overall,Percentage,Austria,2015-01-01,33.497
Annual,Renewable energy - overall,Percentage,Austria,2016-01-01,33.37
Annual,Renewable energy - overall,Percentage,Austria,2017-01-01,33.136
Annual,Renewable energy - overall,Percentage,Austria,2018-01-01,33.784
Annual,Renewable energy - overall,Percentage,Austria,2019-01-01,33.755
Annual,Renewable energy - overall,Percentage,Austria,2020-01-01,36.545
Annual,Renewable energy - overall,Percentage,Austria,2021-01-01,34.643
Annual,Renewable energy - overall,Percentage,Austria,2022-01-01,34.057
Annual,Renewable energy - overall,Percentage,Austria,2023-01-01,41.6
Annual,Renewable energy - overall,Percentage,Austria,2024-01-01,42.951
Annual,Renewable energy - overall,Percentage,Poland,2004-01-01,6.882
Annual,Renewable energy - overall,Percentage,Poland,2005-01-01,6.867
Annual,Renewable energy - overall,Percentage,Poland,2006-01-01,6.859
Annual,Renewable energy - overall,Percentage,Poland,2007-01-01,6.903
Annual,Renewable energy - overall,Percentage,Poland,2008-01-01,7.686
Annual,Renewable energy - overall,Percentage,Poland,2009-01-01,8.676
Annual,Renewable energy - overall,Percentage,Poland,2010-01-01,9.281
Annual,Renewable energy - overall,Percentage,Poland,2011-01-01,10.337
Annual,Renewable energy - overall,Percentage,Poland,2012-01-01,10.955
Annual,Renewable energy - overall,Percentage,Poland,2013-01-01,11.452
Annual,Renewable energy - overall,Percentage,Poland,2014-01-01,11.605
Annual,Renewable energy - overall,Percentage,Poland,2015-01-01,11.881
Annual,Renewable energy - overall,Percentage,Poland,2016-01-01,11.396
Annual,Renewable energy - overall,Percentage,Poland,2017-01-01,11.059
Annual,Renewable energy - overall,Percentage,Poland,2018-01-01,14.936
Annual,Renewable energy - overall,Percentage,Poland,2019-01-01,15.377
Annual,Renewable energy - overall,Percentage,Poland,2020-01-01,16.102
Annual,Renewable energy - overall,Percentage,Poland,2021-01-01,15.604
Annual,Renewable energy - overall,Percentage,Poland,2022-01-01,16.644
Annual,Renewable energy - overall,Percentage,Poland,2023-01-01,16.651
Annual,Renewable energy - overall,Percentage,Poland,2024-01-01,17.77
Annual,Renewable energy - overall,Percentage,Portugal,2004-01-01,19.205
Annual,Renewable energy - overall,Percentage,Portugal,2005-01-01,19.523
Annual,Renewable energy - overall,Percentage,Portugal,2006-01-01,20.792
Annual,Renewable energy - overall,Percentage,Portugal,2007-01-01,21.907
Annual,Renewable energy - overall,Percentage,Portugal,2008-01-01,22.929
Annual,Renewable energy - overall,Percentage,Portugal,2009-01-01,24.405
Annual,Renewable energy - overall,Percentage,Portugal,2010-01-01,24.15
Annual,Renewable energy - overall,Percentage,Portugal,2011-01-01,24.603
Annual,Renewable energy - overall,Percentage,Portugal,2012-01-01,24.574
Annual,Renewable energy - overall,Percentage,Portugal,2013-01-01,25.699
Annual,Renewable energy - overall,Percentage,Portugal,2014-01-01,29.508
Annual,Renewable energy - overall,Percentage,Portugal,2015-01-01,30.514
Annual,Renewable energy - overall,Percentage,Portugal,2016-01-01,30.864
Annual,Renewable energy - overall,Percentage,Portugal,2017-01-01,30.611
Annual,Renewable energy - overall,Percentage,Portugal,2018-01-01,30.203
Annual,Renewable energy - overall,Percentage,Portugal,2019-01-01,30.623
Annual,Renewable energy - overall,Percentage,Portugal,2020-01-01,33.982
Annual,Renewable energy - overall,Percentage,Portugal,2021-01-01,33.982
Annual,Renewable energy - overall,Percentage,Portugal,2022-01-01,34.675
Annual,Renewable energy - overall,Percentage,Portugal,2023-01-01,35.154
Annual,Renewable energy - overall,Percentage,Portugal,2024-01-01,36.319
Annual,Renewable energy - overall,Percentage,Romania,2004-01-01,16.811
Annual,Renewable energy - overall,Percentage,Romania,2005-01-01,17.571
Annual,Renewable energy - overall,Percentage,Romania,2006-01-01,17.096
Annual,Renewable energy - overall,Percentage,Romania,2007-01-01,18.195
Annual,Renewable energy - overall,Percentage,Romania,2008-01-01,20.204
Annual,Renewable energy - overall,Percentage,Romania,2009-01-01,22.157
Annual,Renewable energy - overall,Percentage,Romania,2010-01-01,22.834
Annual,Renewable energy - overall,Percentage,Romania,2011-01-01,21.743
Annual,Renewable energy - overall,Percentage,Romania,2012-01-01,22.825
Annual,Renewable energy - overall,Percentage,Romania,2013-01-01,23.886
Annual,Renewable energy - overall,Percentage,Romania,2014-01-01,24.845
Annual,Renewable energy - overall,Percentage,Romania,2015-01-01,24.785
Annual,Renewable energy - overall,Percentage,Romania,2016-01-01,25.032
Annual,Renewable energy - overall,Percentage,Romania,2017-01-01,24.454
Annual,Renewable energy - overall,Percentage,Romania,2018-01-01,23.875
Annual,Renewable energy - overall,Percentage,Romania,2019-01-01,24.29
Annual,Renewable energy - overall,Percentage,Romania,2020-01-01,24.478
Annual,Renewable energy - overall,Percentage,Romania,2021-01-01,23.871
Annual,Renewable energy - overall,Percentage,Romania,2022-01-01,24.229
Annual,Renewable energy - overall,Percentage,Romania,2023-01-01,25.758
Annual,Renewable energy - overall,Percentage,Romania,2024-01-01,25.378
Annual,Renewable energy - overall,Percentage,Slovenia,2004-01-01,18.397
Annual,Renewable energy - overall,Percentage,Slovenia,2005-01-01,19.809
Annual,Renewable energy - overall,Percentage,Slovenia,2006-01-01,18.416
Annual,Renewable energy - overall,Percentage,Slovenia,2007-01-01,19.675
Annual,Renewable energy - overall,Percentage,Slovenia,2008-01-01,18.646
Annual,Renewable energy - overall,Percentage,Slovenia,2009-01-01,20.765
Annual,Renewable energy - overall,Percentage,Slovenia,2010-01-01,21.081
Annual,Renewable energy - overall,Percentage,Slovenia,2011-01-01,20.937
Annual,Renewable energy - overall,Percentage,Slovenia,2012-01-01,21.551
Annual,Renewable energy - overall,Percentage,Slovenia,2013-01-01,23.16
Annual,Renewable energy - overall,Percentage,Slovenia,2014-01-01,22.459
Annual,Renewable energy - overall,Percentage,Slovenia,2015-01-01,22.879
Annual,Renewable energy - overall,Percentage,Slovenia,2016-01-01,21.975
Annual,Renewable energy - overall,Percentage,Slovenia,2017-01-01,21.658
Annual,Renewable energy - overall,Percentage,Slovenia,2018-01-01,21.378
Annual,Renewable energy - overall,Percentage,Slovenia,2019-01-01,21.968
Annual,Renewable energy - overall,Percentage,Slovenia,2020-01-01,25.0
Annual,Renewable energy - overall,Percentage,Slovenia,2021-01-01,25.0
Annual,Renewable energy - overall,Percentage,Slovenia,2022-01-01,25.002
Annual,Renewable energy - overall,Percentage,Slovenia,2023-01-01,25.066
Annual,Renewable energy - overall,Percentage,Slovenia,2024-01-01,25.001
Annual,Renewable energy - overall,Percentage,Slovakia,2004-01-01,6.391
Annual,Renewable energy - overall,Percentage,Slovakia,2005-01-01,6.36
Annual,Renewable energy - overall,Percentage,Slovakia,2006-01-01,6.584
Annual,Renewable energy - overall,Percentage,Slovakia,2007-01-01,7.766
Annual,Renewable energy - overall,Percentage,Slovakia,2008-01-01,7.723
Annual,Renewable energy - overall,Percentage,Slovakia,2009-01-01,9.368
Annual,Renewable energy - overall,Percentage,Slovakia,2010-01-01,9.099
Annual,Renewable energy - overall,Percentage,Slovakia,2011-01-01,10.348
Annual,Renewable energy - overall,Percentage,Slovakia,2012-01-01,10.453
Annual,Renewable energy - overall,Percentage,Slovakia,2013-01-01,10.133
Annual,Renewable energy - overall,Percentage,Slovakia,2014-01-01,11.713
Annual,Renewable energy - overall,Percentage,Slovakia,2015-01-01,12.882
Annual,Renewable energy - overall,Percentage,Slovakia,2016-01-01,12.029
Annual,Renewable energy - overall,Percentage,Slovakia,2017-01-01,11.465
Annual,Renewable energy - overall,Percentage,Slovakia,2018-01-01,11.896
Annual,Renewable energy - overall,Percentage,Slovakia,2019-01-01,16.894
Annual,Renewable energy - overall,Percentage,Slovakia,2020-01-01,17.345
Annual,Renewable energy - overall,Percentage,Slovakia,2021-01-01,17.419
Annual,Renewable energy - overall,Percentage,Slovakia,2022-01-01,17.482
Annual,Renewable energy - overall,Percentage,Slovakia,2023-01-01,16.991
Annual,Renewable energy - overall,Percentage,Slovakia,2024-01-01,18.092
Annual,Renewable energy - overall,Percentage,Finland,2004-01-01,29.232
Annual,Renewable energy - overall,Percentage,Finland,2005-01-01,28.814
Annual,Renewable energy - overall,Percentage,Finland,2006-01-01,30.043
Annual,Renewable energy - overall,Percentage,Finland,2007-01-01,29.561
Annual,Renewable energy - overall,Percentage,Finland,2008-01-01,31.071
Annual,Renewable energy - overall,Percentage,Finland,2009-01-01,31.045
Annual,Renewable energy - overall,Percentage,Finland,2010-01-01,32.166
Annual,Renewable energy - overall,Percentage,Finland,2011-01-01,32.532
Annual,Renewable energy - overall,Percentage,Finland,2012-01-01,34.222
Annual,Renewable energy - overall,Percentage,Finland,2013-01-01,36.63
Annual,Renewable energy - overall,Percentage,Finland,2014-01-01,38.633
Annual,Renewable energy - overall,Percentage,Finland,2015-01-01,39.23
Annual,Renewable energy - overall,Percentage,Finland,2016-01-01,38.943
Annual,Renewable energy - overall,Percentage,Finland,2017-01-01,40.857
Annual,Renewable energy - overall,Percentage,Finland,2018-01-01,41.185
Annual,Renewable energy - overall,Percentage,Finland,2019-01-01,42.807
Annual,Renewable energy - overall,Percentage,Finland,2020-01-01,43.939
Annual,Renewable energy - overall,Percentage,Finland,2021-01-01,42.819
Annual,Renewable energy - overall,Percentage,Finland,2022-01-01,47.74
Annual,Renewable energy - overall,Percentage,Finland,2023-01-01,50.784
Annual,Renewable energy - overall,Percentage,Finland,2024-01-01,52.124
Annual,Renewable energy - overall,Percentage,Sweden,2004-01-01,38.427
Annual,Renewable energy - overall,Percentage,Sweden,2005-01-01,39.982
Annual,Renewable energy - overall,Percentage,Sweden,2006-01-01,41.734
Annual,Renewable energy - overall,Percentage,Sweden,2007-01-01,43.224
Annual,Renewable energy - overall,Percentage,Sweden,2008-01-01,43.922
Annual,Renewable energy - overall,Percentage,Sweden,2009-01-01,47.024
Annual,Renewable energy - overall,Percentage,Sweden,2010-01-01,46.099
Annual,Renewable energy - overall,Percentage,Sweden,2011-01-01,47.632
Annual,Renewable energy - overall,Percentage,Sweden,2012-01-01,49.403
Annual,Renewable energy - overall,Percentage,Sweden,2013-01-01,50.153
Annual,Renewable energy - overall,Percentage,Sweden,2014-01-01,51.151
Annual,Renewable energy - overall,Percentage,Sweden,2015-01-01,52.22
Annual,Renewable energy - overall,Percentage,Sweden,2016-01-01,52.597
Annual,Renewable energy - overall,Percentage,Sweden,2017-01-01,53.39
Annual,Renewable energy - overall,Percentage,Sweden,2018-01-01,53.916
Annual,Renewable energy - overall,Percentage,Sweden,2019-01-01,55.785
Annual,Renewable energy - overall,Percentage,Sweden,2020-01-01,60.124
Annual,Renewable energy - overall,Percentage,Sweden,2021-01-01,62.527
Annual,Renewable energy - overall,Percentage,Sweden,2022-01-01,66.287
Annual,Renewable energy - overall,Percentage,Sweden,2023-01-01,66.393
Annual,Renewable energy - overall,Percentage,Sweden,2024-01-01,62.846
Annual,Renewable energy - overall,Percentage,Iceland,2004-01-01,58.899
Annual,Renewable energy - overall,Percentage,Iceland,2005-01-01,60.27
Annual,Renewable energy - overall,Percentage,Iceland,2006-01-01,60.921
Annual,Renewable energy - overall,Percentage,Iceland,2007-01-01,71.925
Annual,Renewable energy - overall,Percentage,Iceland,2008-01-01,67.981
Annual,Renewable energy - overall,Percentage,Iceland,2009-01-01,70.238
Annual,Renewable energy - overall,Percentage,Iceland,2010-01-01,70.909
Annual,Renewable energy - overall,Percentage,Iceland,2011-01-01,72.298
Annual,Renewable energy - overall,Percentage,Iceland,2012-01-01,73.727
Annual,Renewable energy - overall,Percentage,Iceland,2013-01-01,73.787
Annual,Renewable energy - overall,Percentage,Iceland,2014-01-01,73.043
Annual,Renewable energy - overall,Percentage,Iceland,2015-01-01,71.949
Annual,Renewable energy - overall,Percentage,Iceland,2016-01-01,75.329
Annual,Renewable energy - overall,Percentage,Iceland,2017-01-01,74.104
Annual,Renewable energy - overall,Percentage,Iceland,2018-01-01,77.173
Annual,Renewable energy - overall,Percentage,Iceland,2019-01-01,78.612
Annual,Renewable energy - overall,Percentage,Iceland,2020-01-01,83.725
Annual,Renewable energy - overall,Percentage,Iceland,2021-01-01,79.618
Annual,Renewable energy - overall,Percentage,Iceland,2022-01-01,78.735
Annual,Renewable energy - overall,Percentage,Iceland,2023-01-01,79.444
Annual,Renewable energy - overall,Percentage,Iceland,2024-01-01,79.332
Annual,Renewable energy - overall,Percentage,Norway,2004-01-01,58.417
Annual,Renewable energy - overall,Percentage,Norway,2005-01-01,60.069
Annual,Renewable energy - overall,Percentage,Norway,2006-01-01,60.521
Annual,Renewable energy - overall,Percentage,Norway,2007-01-01,60.398
Annual,Renewable energy - overall,Percentage,Norway,2008-01-01,62.003
Annual,Renewable energy - overall,Percentage,Norway,2009-01-01,65.071
