freq,siec,nrg_cons,unit,tax,currency,geo,time,value
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Luxembourg,2022-01-01,0.159
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Luxembourg,2022-07-01,0.1605
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Luxembourg,2023-01-01,0.2898
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Luxembourg,2023-07-01,0.2775
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Luxembourg,2024-01-01,0.2926
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Luxembourg,2025-07-01,0.2783
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2021-01-01,0.0792
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2021-07-01,0.0793
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2022-01-01,0.0745
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2022-07-01,0.086
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2023-01-01,0.093
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2023-07-01,0.0873
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2024-01-01,0.0858
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2024-07-01,0.0832
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2025-01-01,0.0839
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Hungary,2025-07-01,0.0886
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Malta,2021-07-01,0.149
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Malta,2022-01-01,0.1473
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Malta,2022-07-01,0.142
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Malta,2023-01-01,0.1384
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Malta,2023-07-01,0.1386
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Malta,2024-07-01,0.1419
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Malta,2025-07-01,0.1388
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2017-07-01,0.1191
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2018-01-01,0.1273
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2018-07-01,0.1295
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2019-01-01,0.1367
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2019-07-01,0.1446
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2020-01-01,0.1474
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2020-07-01,0.1439
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2021-01-01,0.1445
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2021-07-01,0.1573
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2022-01-01,0.2203
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2022-07-01,0.3375
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2023-01-01,0.4495
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2023-07-01,0.2862
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2024-01-01,0.3185
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2024-07-01,0.2873
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2025-01-01,0.2881
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Netherlands,2025-07-01,0.3027
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2021-07-01,0.1424
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2022-01-01,0.1548
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2022-07-01,0.2036
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2023-01-01,0.2658
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2023-07-01,0.2942
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2024-01-01,0.2895
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2024-07-01,0.266
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2025-01-01,0.2546
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Austria,2025-07-01,0.2528
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Poland,2021-07-01,0.0927
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Poland,2022-01-01,0.0953
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Poland,2022-07-01,0.1067
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Poland,2023-01-01,0.1028
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Poland,2023-07-01,0.1232
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Poland,2024-07-01,0.1463
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Poland,2025-07-01,0.1621
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2021-07-01,0.123
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2022-01-01,0.1783
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2022-07-01,0.2149
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2023-01-01,0.3
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2023-07-01,0.2188
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2024-07-01,0.1774
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2025-01-01,0.1687
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Portugal,2025-07-01,0.1695
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2021-07-01,0.1174
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2022-01-01,0.1743
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2022-07-01,0.2691
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2023-01-01,0.1354
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2023-07-01,0.1333
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2024-01-01,0.1301
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2024-07-01,0.1295
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2025-01-01,0.1344
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Romania,2025-07-01,0.2232
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2021-07-01,0.1146
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2022-01-01,0.0994
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2022-07-01,0.1491
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2023-01-01,0.1581
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2023-07-01,0.1579
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2024-01-01,0.1676
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2024-07-01,0.1585
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2025-01-01,0.1456
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovenia,2025-07-01,0.1611
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2021-07-01,0.1025
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2022-01-01,0.1239
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2022-07-01,0.1321
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2023-01-01,0.1335
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2023-07-01,0.125
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2024-01-01,0.1252
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2024-07-01,0.1237
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2025-01-01,0.1274
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Slovakia,2025-07-01,0.1264
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2021-07-01,0.107
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2022-01-01,0.1121
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2022-07-01,0.1458
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2023-01-01,0.1457
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2023-07-01,0.1421
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2024-01-01,0.1519
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2024-07-01,0.1295
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2025-01-01,0.1274
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Finland,2025-07-01,0.1293
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2020-01-01,0.0889
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2020-07-01,0.0978
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2021-01-01,0.1006
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2021-07-01,0.1397
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2022-01-01,0.1417
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2022-07-01,0.2078
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2023-01-01,0.1392
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2023-07-01,0.1159
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2024-01-01,0.1259
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2024-07-01,0.1178
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2025-01-01,0.1311
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Sweden,2025-07-01,0.1358
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Iceland,2021-07-01,0.0887
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Iceland,2022-01-01,0.1119
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Iceland,2022-07-01,0.1137
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Iceland,2023-01-01,0.1124
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Iceland,2023-07-01,0.1178
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Iceland,2024-07-01,0.1213
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Iceland,2025-01-01,0.1378
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2021-07-01,0.1768
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2022-01-01,0.1852
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2022-07-01,0.1967
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2023-01-01,0.3848
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2023-07-01,0.3146
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2024-01-01,0.2796
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2024-07-01,0.2679
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2025-01-01,0.2619
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Liechtenstein,2025-07-01,0.2649
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,Excluding taxes and levies,Euro,Norway,2021-07-01,0.1331
